rate,target,prev_decision,next_decision,cpi_diff_year,infl_exp,unem_diff_year,gdp_diff_year
2019-06-01,2.75,0.0,0.0,-1.0,2.294780547038036,2.5,0.17626144300000046,2.918408712538295
2019-07-01,2.75,-1.0,0.0,0.0,2.1119132830600393,2.4,-0.1463823590000004,3.840827052461207
2019-08-01,2.5,0.0,-1.0,0.0,2.0397233965259502,2.4,-0.35134965200000057,3.8662139544336798
2019-09-01,2.5,0.0,0.0,-1.0,1.851006937363664,2.3,-0.6436577960000003,2.112196432929509
2019-10-01,2.5,-1.0,0.0,0.0,1.8805622734126817,2.4,-0.10922286999999997,2.4413619716148216
2019-11-01,2.25,0.0,-1.0,0.0,1.8667969565031841,2.3,0.019950579999999718,2.4014815269241025
2019-12-01,2.25,0.0,0.0,0.0,1.90009158063006,2.3,0.016085304000000633,0.6900855438212044
2020-01-01,2.25,0.0,0.0,-1.0,1.8883560481926223,2.3,-0.07183607199999997,2.857332566533173
2020-02-01,2.25,-1.0,0.0,-1.0,1.9040377593049176,2.2,-0.36374703599999947,2.3665545229627787
2020-03-01,1.25,-1.0,-1.0,0.0,1.8215329660493957,2.2,-0.35418162900000016,-17.750750726783902
2020-04-01,0.25,0.0,-1.0,0.0,1.7244897506782986,2.1,1.589647524,-38.7460157251678
2020-05-01,0.25,0.0,0.0,0.0,1.7819197529765547,2.0,6.32424911,-32.075465024435836
2020-06-01,0.25,0.0,0.0,0.0,1.5987323828062987,1.9,10.357106317000001,-18.333825261279003
2020-07-01,0.25,0.0,0.0,0.0,1.8616957223010384,1.8,10.761779213,-10.959215812224022
2020-08-01,0.25,0.0,0.0,0.0,1.6873982423882863,1.9,9.992842936999999,-9.300019578578677
2020-09-01,0.25,0.0,0.0,0.0,1.819553906949408,1.8,10.631888018999998,-6.491889220579242
2020-10-01,0.25,0.0,0.0,0.0,1.7240003585285542,1.8,9.815551988,-3.111816554352277
2020-11-01,0.25,0.0,0.0,0.0,2.1422096840178253,1.8,8.937991988,-2.4817363174936933
2020-12-01,0.25,0.0,0.0,0.0,1.9732322307363281,1.9,8.578145415,0.9315560698796155
2021-01-01,0.25,0.0,0.0,0.0,2.6755453851808038,2.0,7.256477792,-0.19264212439136713
2021-02-01,0.25,0.0,0.0,0.0,2.4013422159253754,2.2,7.229859804,-1.9745386085660697
2021-03-01,0.25,0.0,0.0,0.0,2.5981852302716595,2.1,6.619338454,20.051647516261752
2021-04-01,0.25,0.0,0.0,0.0,2.383697724281089,2.2,5.765180064999999,60.02448805679035
2021-05-01,0.25,0.0,0.0,0.0,2.447459022835272,2.3,-1.0823223300000002,48.143801449214806
2021-06-01,0.25,0.0,0.0,1.0,3.254606675118357,2.5,-6.115575060000001,23.612595904356187
2021-07-01,0.25,1.0,0.0,1.0,3.814599060575927,2.8,-7.135404819,13.971438079565113
2021-08-01,0.5,1.0,1.0,1.0,4.952804593622763,2.9,-6.312867805,12.047595968731798
2021-09-01,1.0,1.0,1.0,1.0,5.22957455895567,3.2,-6.6583999259999995,9.991718180541126
2021-10-01,1.5,1.0,1.0,1.0,5.82600992012972,3.2,-6.749209363,5.186127272949954
2021-11-01,2.0,1.0,1.0,1.0,5.655147851876804,3.4,-6.240489668,3.8150156182254156
2021-12-01,2.5,1.0,1.0,1.0,6.430387165642365,3.6,-6.674902036000001,1.8253769879311692
2022-01-01,3.0,1.0,1.0,1.0,5.684916593967647,3.0,-4.63279651,2.67054670681919
2022-02-01,3.5,1.0,1.0,1.0,6.14704421932986,3.1,-5.299570502,4.838164551929118
2022-03-01,4.0,1.0,1.0,1.0,6.824089008156411,3.4,-5.146707493999999,4.010510275969998
2022-04-01,4.5,1.0,1.0,1.0,7.9646527754443435,3.6,-6.413285483999999,4.543840570146082
2022-05-01,5.0,1.0,1.0,1.0,8.091138929151127,3.8,-4.746385054,2.3935155513474733
2022-06-01,5.5,1.0,1.0,1.0,8.812632943490142,4.2,-3.621750894,3.4344548148097016
2022-07-01,6.0,1.0,1.0,1.0,8.740834919229355,4.0,-2.683981183000001,2.1597113650758173
2022-08-01,6.5,1.0,1.0,1.0,8.397988305887266,4.1,-2.259025318,1.6278328004889473
2022-09-01,6.75,1.0,1.0,1.0,8.529852534614045,4.2,-2.3096131279999987,1.9301675377898646
2022-10-01,7.0,1.0,1.0,1.0,8.275194630853482,4.5,-2.3683123569999998,1.9543331941158342
2022-11-01,7.25,1.0,1.0,1.0,8.447229802686044,4.4,-1.542218826,1.8610621757791597
2022-12-01,7.5,1.0,1.0,0.0,8.459162000000006,4.4,-0.7596383289999995,1.2030285303176516
